# line,type,amount,ministry,source
748,Έξοδα,1345000000,ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ & ΜΕΤΑΦΟΡΩΝ,1039-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
749,Έξοδα,1130000,ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,"1041-101-0000000 Γραφεία Υπουργού, Αναπληρωτών Υπουργών,"
750,Έξοδα,605000,ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,"1041-202-0000000 Γενική Γραμματεία Λιμένων, Λιμενικής Πολιτικής και"
751,Έξοδα,2802000,ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,1041-203-0000000 Γενική Γραμματεία Αιγαίου και Νησιωτικής Πολιτικής
752,Έξοδα,6740000,ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,1041-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
753,Έξοδα,252900000,ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,1041-502-0000000 Αρχηγείο Λιμενικού Σώματος - Ελληνικής
754,Έξοδα,2623000,ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,1041-701-0000000 Δαπάνες μεταναστευτικών ροών του Υπουργείου
755,Έξοδα,100000000,ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,1041-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
756,Έξοδα,40000000,ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,1041-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
757,Έξοδα,1270000,ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ,"1045-101-0000000 Γραφεία Υπουργού, Αναπληρωτών Υπουργών,"
758,Έξοδα,7180000,ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ,1045-202-0000000 Γενική Γραμματεία Τουριστικής Πολιτικής &
759,Έξοδα,28230000,ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ,1045-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
760,Έξοδα,8000000,ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ,1045-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
761,Έξοδα,25000000,ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ,1045-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
762,Έξοδα,7858000,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ,"1047-101-0000000 Γραφεία Υπουργού, Αναπληρωτών Υπουργών,"
763,Έξοδα,1704866000,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ,1047-201-0000000 Γενική Γραμματεία Δημόσιας Τάξης
764,Έξοδα,448373000,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ,1047-202-0000000 Γενική Γραμματεία Πολιτικής Προστασίας
765,Έξοδα,35555000,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ,"1047-203-0000000 Γενική  Γραμματεία  Μεταναστευτικής Πολιτικής,"
766,Έξοδα,120887000,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ,1047-204-0000000 Γενική Γραμματεία Αντεγκληματικής Πολιτικής
767,Έξοδα,29790000,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ,1047-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
768,Έξοδα,18152000,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ,1047-701-0000000 Δαπάνες μεταναστευτικών ροών του Υπουργείου
769,Έξοδα,1000000,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ,"1047-203-0000000 Γενική  Γραμματεία  Μεταναστευτικής Πολιτικής,"
770,Έξοδα,4000000,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ,1047-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
771,Έξοδα,30000000,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ,"1047-203-0000000 Γενική  Γραμματεία  Μεταναστευτικής Πολιτικής,"
772,Έξοδα,70000000,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ,1047-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
773,Έξοδα,1794000,ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ,"1053-101-0000000 Γραφεία Υπουργού, Αναπληρωτών Υπουργών,"
774,Έξοδα,27617000,ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ,1053-201-0000000 Γενική Γραμματεία Τηλεπικοινωνιών και
775,Έξοδα,87720000,ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ,1053-202-0000000 Γενική Γραμματεία Πληροφοριακών Συστημάτων
776,Έξοδα,3764000,ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ,1053-203-0000000 Γενική Γραμματεία Ψηφιακής Διακυβέρνησης και
777,Έξοδα,11384000,ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ,1053-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
778,Έξοδα,10000000,ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ,1053-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
779,Έξοδα,50000000,ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ,1053-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
780,Έξοδα,123000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ,1901-101-0000000 Γραφείο Συντονιστή της Αποκεντρωμένης Διοίκησης
781,Έξοδα,704000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ,1901-501-0000000 Λοιπές αυτοτελείς μονάδες της Αποκεντρωμένης
782,Έξοδα,2311000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ,1901-999-0100000 Γενική Διεύθυνση Χωρικής και Περιβαλλοντικής
783,Έξοδα,6739000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ,1901-999-0200000 Γενική Διεύθυνση Δασών και Αγροτικών Υποθέσεων
784,Έξοδα,3690000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ,1901-999-0300000 Γενική Διεύθυνση Οικονομικών Υπηρεσιών και
785,Έξοδα,6289000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ,"1901-999-0400000 Γενική Διεύθυνση Αστικής Κατάστασης,"
786,Έξοδα,106000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΘΕΣΣΑΛΙΑΣ - ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,1902-101-0000000 Γραφείο Συντονιστή της Αποκεντρωμένης Διοίκησης
787,Έξοδα,224000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΘΕΣΣΑΛΙΑΣ - ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,1902-501-0000000 Λοιπές αυτοτελείς μονάδες της Αποκεντρωμένης
788,Έξοδα,2746000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΘΕΣΣΑΛΙΑΣ - ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,1902-999-0100000 Γενική Διεύθυνση Χωρικής και Περιβαλλοντικής
789,Έξοδα,17392000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΘΕΣΣΑΛΙΑΣ - ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,1902-999-0200000 Γενική Διεύθυνση Δασών και Αγροτικών Υποθέσεων
790,Έξοδα,7016000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΘΕΣΣΑΛΙΑΣ - ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,1902-999-0300000 Γενική Διεύθυνση Εσωτερικής Λειτουργίας της
791,Έξοδα,92000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΗΠΕΙΡΟΥ - ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,1903-101-0000000 Γραφείο Συντονιστή της Αποκεντρωμένης Διοίκησης
792,Έξοδα,666000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΗΠΕΙΡΟΥ - ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,1903-501-0000000 Λοιπές αυτοτελείς μονάδες της Αποκεντρωμένης
793,Έξοδα,2009000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΗΠΕΙΡΟΥ - ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,1903-999-0100000 Γενική Διεύθυνση Χωρικής και Περιβαλλοντικής
794,Έξοδα,9790000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΗΠΕΙΡΟΥ - ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,1903-999-0200000 Γενική Διεύθυνση Δασών και Αγροτικών Υποθέσεων
795,Έξοδα,6380000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΗΠΕΙΡΟΥ - ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,1903-999-0300000 Γενική Διεύθυνση Εσωτερικής Λειτουργίας της
796,Έξοδα,309000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΠΕΛΟΠΟΝΝΗΣΟΥ - ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ ΚΑΙ ΙΟΝΙΟΥ,1904-101-0000000 Γραφείο Συντονιστή της Αποκεντρωμένης Διοίκησης
797,Έξοδα,2992000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΠΕΛΟΠΟΝΝΗΣΟΥ - ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ ΚΑΙ ΙΟΝΙΟΥ,1904-501-0000000 Λοιπές αυτοτελείς μονάδες της Αποκεντρωμένης
798,Έξοδα,3641000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΠΕΛΟΠΟΝΝΗΣΟΥ - ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ ΚΑΙ ΙΟΝΙΟΥ,1904-999-0100000 Γενική Διεύθυνση Χωρικής και Περιβαλλοντικής
799,Έξοδα,18702000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΠΕΛΟΠΟΝΝΗΣΟΥ - ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ ΚΑΙ ΙΟΝΙΟΥ,1904-999-0200000 Γενική Διεύθυνση Δασών και Αγροτικών Υποθέσεων
800,Έξοδα,9502000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΠΕΛΟΠΟΝΝΗΣΟΥ - ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ ΚΑΙ ΙΟΝΙΟΥ,1904-999-0300000 Γενική Διεύθυνση Εσωτερικής Λειτουργίας της
801,Έξοδα,58000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ,1905-101-0000000 Γραφείο Συντονιστή της Αποκεντρωμένης Διοίκησης
802,Έξοδα,98000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ,1905-501-0000000 Λοιπές αυτοτελείς μονάδες της Αποκεντρωμένης
803,Έξοδα,1472000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ,1905-999-0100000 Γενική Διεύθυνση Χωρικής και Περιβαλλοντικής
804,Έξοδα,4626000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ,1905-999-0200000 Γενική Διεύθυνση Δασών και Αγροτικών Υποθέσεων
805,Έξοδα,3966000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ,1905-999-0300000 Γενική Διεύθυνση Εσωτερικής Λειτουργίας της
806,Έξοδα,206000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ,1906-101-0000000 Γραφείο Συντονιστή της Αποκεντρωμένης Διοίκησης
807,Έξοδα,160000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ,1906-501-0000000 Λοιπές αυτοτελείς μονάδες της Αποκεντρωμένης
808,Έξοδα,1396000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ,1906-999-0100000 Γενική Διεύθυνση Χωρικής και Περιβαλλοντικής
809,Έξοδα,4658000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ,1906-999-0200000 Γενική Διεύθυνση Δασών και Αγροτικών Υποθέσεων
810,Έξοδα,4788000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ,1906-999-0300000 Γενική Διεύθυνση Εσωτερικής Λειτουργίας της
811,Έξοδα,243000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,1907-101-0000000 Γραφείο Συντονιστή της Αποκεντρωμένης Διοίκησης
812,Έξοδα,379000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,1907-501-0000000 Λοιπές αυτοτελείς μονάδες της Αποκεντρωμένης
813,Έξοδα,5176000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,1907-999-0100000 Γενική Διεύθυνση Χωρικής και Περιβαλλοντικής
814,Έξοδα,23383000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,1907-999-0200000 Γενική Διεύθυνση Δασών και Αγροτικών Υποθέσεων
815,Έξοδα,13064000,ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ,1907-999-0300000 Γενική Διεύθυνση Εσωτερικής Λειτουργίας της
