# line,type,amount,ministry,source
253,Έσοδα,441000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350104 Απολήψεις από το Ταμείο Συνοχής
254,Έσοδα,441000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350104001 Απολήψεις από το Ταμείο Συνοχής
255,Έσοδα,863000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350106 Απολήψεις από το Ευρωπαϊκό Κοινωνικό Ταμείο
256,Έσοδα,863000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350106001 Απολήψεις από το Ευρωπαϊκό Κοινωνικό Ταμείο
257,Έσοδα,62000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350107001 Απολήψεις από το Ευρωπαϊκό Ταμείο Θαλάσσιας Αλιείας (ΕΤΘΑ)
258,Έσοδα,3436000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350109 Απολήψεις από το Ταμείο Ανάκαμψης και Ανθεκτικότητας
259,Έσοδα,3436000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350109001 Απολήψεις από το Ταμείο Ανάκαμψης και Ανθεκτικότητας
260,Έσοδα,48000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,139 Λοιπές κεφαλαιακές μεταβιβάσεις
261,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13901 Έσοδα από επιστροφές καταπτώσεων εγγυήσεων
262,Έσοδα,25000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1390101 Έσοδα από επιστροφές καταπτώσεων εγγυήσεων
263,Έσοδα,25000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1390101001 Έσοδα από επιστροφές καταπτώσεων εγγυήσεων
264,Έσοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1390189 Λοιπά έσοδα από καταπτώσεις εγγυήσεων
265,Έσοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1390189001 Λοιπά έσοδα από καταπτώσεις εγγυήσεων
266,Έσοδα,7000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13904 Έσοδα από δωρεές
267,Έσοδα,7000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1390489 Έσοδα από κάθε χαριστική πράξη υπέρ του Δημοσίου
268,Έσοδα,7000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1390489001 Έσοδα από κάθε χαριστική πράξη υπέρ του Δημοσίου
269,Έσοδα,11000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13909 Έσοδα από λοιπές κεφαλαιακές μεταβιβάσεις
270,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1390989 Λοιπά έσοδα από λοιπές κεφαλαιακές μεταβιβάσεις
271,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1390989001 Λοιπά έσοδα από λοιπές κεφαλαιακές μεταβιβάσεις
272,Έσοδα,2092000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,14 Πωλήσεις αγαθών και υπηρεσιών
273,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,141 Πωλήσεις αγαθών
274,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,14101 Πωλήσεις αγαθών
275,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1410189 Λοιπές Πωλήσεις Αγαθών
276,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1410189001 Λοιπές Πωλήσεις Αγαθών
277,Έσοδα,191000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,142 Παροχή υπηρεσιών
278,Έσοδα,39000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,14203 Παροχή δικαστικών υπηρεσιών
279,Έσοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420301 Δικαστικά έξοδα επιβαλλόμενα από τα ποινικά δικαστήρια
280,Έσοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420301001 Δικαστικά έξοδα επιβαλλόμενα από τα ποινικά δικαστήρια
281,Έσοδα,33000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420302 Αντίτιμο δικαστικού ενσήμου σε αγωγές και προσωρινά μέτρα
282,Έσοδα,33000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420302001 Αντίτιμο δικαστικού ενσήμου σε αγωγές και προσωρινά μέτρα
283,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420389 Λοιπά έσοδα από παροχή δικαστικών υπηρεσιών
284,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420389001 Λοιπά έσοδα από παροχή δικαστικών υπηρεσιών
285,Έσοδα,97000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,14204 Παροχή υπηρεσιών ελέγχου
286,Έσοδα,92000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420401 Έσοδα από την παροχή τελωνειακών υπηρεσιών
287,Έσοδα,92000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420401001 Έσοδα από την παροχή τελωνειακών υπηρεσιών
288,Έσοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420402 Έσοδα από τη διενέργεια γεωτεχνικών ελέγχων
289,Έσοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420402001 Έσοδα από τη διενέργεια γεωτεχνικών ελέγχων
290,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420489 Λοιπά έσοδα από υπηρεσίες ελέγχου
291,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420489001 Λοιπά έσοδα από υπηρεσίες ελέγχου
292,Έσοδα,35000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,14206 Παροχή υπηρεσιών από τα προξενεία
293,Έσοδα,35000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420601 Τέλη και λοιπά έσοδα έμμισθων προξενείων
294,Έσοδα,35000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420601001 Τέλη και λοιπά έσοδα έμμισθων προξενείων
295,Έσοδα,20000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,14209 Λοιπές παρεχόμενες υπηρεσίες
296,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420901 Έσοδα ΥΠΑ από τέλη χρήσης αερολιμένων
297,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420901001 Έσοδα ΥΠΑ από τέλη χρήσης αερολιμένων
298,Έσοδα,19000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420989 Έσοδα από προσφορά λοιπών υπηρεσιών
299,Έσοδα,19000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1420989001 Έσοδα από προσφορά λοιπών υπηρεσιών
300,Έσοδα,1516000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,143 Μισθώματα
301,Έσοδα,1515000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,14301 Μισθώματα κτιρίων και υποδομών
302,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1430101 Έσοδα ΥΠΑ από Μισθώματα
303,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1430101001 Έσοδα ΥΠΑ από Μισθώματα
304,Έσοδα,1511000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1430189 Λοιπά μισθώματα κτιρίων και υποδομών
305,Έσοδα,1511000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1430189001 Λοιπά μισθώματα κτιρίων και υποδομών
306,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,14309 Λοιπά μισθώματα
307,Έσοδα,251000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,144 Προμήθειες
308,Έσοδα,89000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,14401 Προμήθειες σε εισπράξεις-πληρωμές υπέρ τρίτων
309,Έσοδα,74000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1440101 Προμήθειες είσπραξης ιδίων πόρων για λογαριασμό της Ε.Ε.
310,Έσοδα,74000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1440101001 Προμήθειες είσπραξης ιδίων πόρων για λογαριασμό της Ε.Ε.
311,Έσοδα,15000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1440103 Προμήθειες για βεβαίωση και είσπραξη εσόδων τρίτων
312,Έσοδα,15000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1440103001 Προμήθειες για βεβαίωση και είσπραξη εσόδων τρίτων
313,Έσοδα,136000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,14402 Προμήθειες για παροχή εγγυήσεων (πλην τραπεζών)
314,Έσοδα,120000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1440201001 Προμήθειες λόγω παροχής της εγγύησης του Ελληνικού Δημοσίου
315,Έσοδα,26000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,14403 Προμήθειες από σχήματα στήριξης τραπεζών
316,Έσοδα,26000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1440305001 Προμήθειες εγγυημένης αναβαλλόμενης φορολογικής απαίτησης
317,Έσοδα,130000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,145 Διοικητικές αμοιβές
318,Έσοδα,130000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,14501 Παράβολα
319,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1450102 Παράβολα πολιτογράφησης
320,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1450102001 Παράβολα πολιτογράφησης
321,Έσοδα,68000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1450189 Λοιπά παράβολα
322,Έσοδα,68000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1450189001 Λοιπά παράβολα
323,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,149 Λοιπές πωλήσεις
324,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,14909 Έσοδα από λοιπές πωλήσεις
325,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1490901 Έσοδα από εκποίηση κατασχεμένων τροχοφόρων
326,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1490901001 Έσοδα από εκποίηση κατασχεμένων τροχοφόρων
327,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1490989 Έσοδα από λοιπές πωλήσεις διάφορες
328,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1490989001 Έσοδα από λοιπές πωλήσεις διάφορες
329,Έσοδα,1911000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15 Λοιπά τρέχοντα έσοδα
330,Έσοδα,117000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,151 Τόκοι
331,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15101 Τόκοι καταθέσεων
332,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1510189 Τόκοι καταθέσεων σε λοιπές τράπεζες εξωτερικού
333,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1510189001 Τόκοι καταθέσεων σε λοιπές τράπεζες εξωτερικού
334,Έσοδα,112000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15103 Τόκοι μακροπρόθεσμων τίτλων
335,Έσοδα,112000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1510301 Τόκοι από ομόλογα του Ελληνικού Δημοσίου
336,Έσοδα,112000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1510301001 Τόκοι από ομόλογα του Ελληνικού Δημοσίου
337,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15104 Τόκοι βραχυπρόθεσμων δανείων
338,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1510489 Τόκοι από λοιπά βραχυπρόθεσμα δάνεια
339,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1510489001 Τόκοι από λοιπά βραχυπρόθεσμα δάνεια
340,Έσοδα,130000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,152 Διανεμόμενο εισόδημα εταιριών
341,Έσοδα,19000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15201 Διανεμόμενο εισόδημα μετοχών εισηγμένων σε χρηματιστήριο
342,Έσοδα,69000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1520201001 Διανεμόμενο εισόδημα μετοχών μη εισηγμένων σε χρηματιστήριο
343,Έσοδα,42000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15203 Διανεμόμενο εισόδημα λοιπών συμμετοχών
344,Έσοδα,35000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1520389 Διανεμόμενο εισόδημα λοιπών συμμετοχών
345,Έσοδα,35000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1520389001 Διανεμόμενο εισόδημα λοιπών συμμετοχών
346,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,153 Ενοίκια φυσικών πόρων
347,Έσοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15301 Ενοίκια πόρων υπεδάφους
348,Έσοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1530101 Ενοίκια από δικαιώματα μεταλλειοκτησίας
349,Έσοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1530101001 Ενοίκια από δικαιώματα μεταλλειοκτησίας
350,Έσοδα,18000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15302 Ενοίκια γης
351,Έσοδα,18000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1530289 Λοιπά μισθώματα γης
352,Έσοδα,18000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1530289001 Λοιπά μισθώματα γης
353,Έσοδα,7000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15309 Ενοίκια λοιπών φυσικών πόρων
354,Έσοδα,7000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1530901 Άδειες ραδιοφάσματος κινητής τηλεφωνίας
355,Έσοδα,7000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1530901001 Άδειες ραδιοφάσματος κινητής τηλεφωνίας
356,Έσοδα,788000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,"156 Πρόστιμα, ποινές και καταλογισμοί"
357,Έσοδα,618000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15601 Φορολογικά πρόστιμα και προσαυξήσεις
358,Έσοδα,18000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15602 Τελωνειακά Πρόστιμα και προσαυξήσεις
359,Έσοδα,13000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560201 Πρόστιμα τελωνειακών παραβάσεων και λαθρεμπορίας
360,Έσοδα,13000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560201001 Πρόστιμα τελωνειακών παραβάσεων και λαθρεμπορίας
361,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560202 Προσαυξήσεις εκπρόθεσμης καταβολής
362,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560202001 Προσαυξήσεις εκπρόθεσμης καταβολής
363,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560204 Ποινές ανακριβούς δήλωσης
364,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560204001 Ποινές ανακριβούς δήλωσης
365,Έσοδα,8000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15604 Καταλογισμοί
366,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560401 Καταλογισμοί για προγράμματα του Κοινωνικού Ταμείου
367,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560401001 Καταλογισμοί για προγράμματα του Κοινωνικού Ταμείου
368,Έσοδα,144000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15609 Λοιπά πρόστιμα
369,Έσοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560901 Πρόστιμα για αυθαίρετα κτίσματα
370,Έσοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560901001 Πρόστιμα για αυθαίρετα κτίσματα
371,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560902 Πρόστιμα από ελλιπείς θέσεις στάθμευσης σε κτίρια
372,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560902001 Πρόστιμα από ελλιπείς θέσεις στάθμευσης σε κτίρια
373,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560903 Πρόστιμα Πράσινου Ταμείου
374,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560903001 Πρόστιμα Πράσινου Ταμείου
375,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560904 Πρόστιμα Γαλάζιου Ταμείου
376,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560904001 Πρόστιμα Γαλάζιου Ταμείου
377,Έσοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560906 Πρόστιμα για παραβάσεις εργατικής νομοθεσίας
378,Έσοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560906001 Πρόστιμα για παραβάσεις εργατικής νομοθεσίας
379,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560908 Πρόστιμα για λιμενικές παραβάσεις
380,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560908001 Πρόστιμα για λιμενικές παραβάσεις
381,Έσοδα,23000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560911001 Προσαυξήσεις εκπρόθεσμης καταβολής μη φορολογικών εσόδων
382,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560921 Καταπτώσεις εγγυητικών επιστολών
383,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560921001 Καταπτώσεις εγγυητικών επιστολών
384,Έσοδα,41000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560988 Λοιπά μη ταξινομημένα μη φορολογικά έσοδα
385,Έσοδα,41000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560988001 Λοιπά μη ταξινομημένα μη φορολογικά έσοδα
386,Έσοδα,41000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560989 Λοιπά πρόστιμα και χρηματικές ποινές
387,Έσοδα,41000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560989001 Λοιπά πρόστιμα και χρηματικές ποινές
388,Έσοδα,846000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,159 Επιστροφές δαπανών
389,Έσοδα,42000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15901 Επιστροφές αποδοχών
390,Έσοδα,42000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590189 Λοιπές επιστροφές αποδοχών
391,Έσοδα,42000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590189001 Λοιπές επιστροφές αποδοχών
392,Έσοδα,601000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15903 Επιστροφές μεταβιβάσεων
393,Έσοδα,135000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590301001 Επιστροφές ποσών από ΝΠΔΔ για εκτέλεση έργων επενδύσεων
394,Έσοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590309 Λοιπές επιστροφές από την εκτέλεση έργων επενδύσεων
395,Έσοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590309001 Λοιπές επιστροφές από την εκτέλεση έργων επενδύσεων
396,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15906 Επιστροφές δαπανών για τόκους
397,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590601 Επιστροφές τόκων εντόκων γραμματίων Ελληνικού Δημοσίου
398,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590601001 Επιστροφές τόκων εντόκων γραμματίων Ελληνικού Δημοσίου
399,Έσοδα,173000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15907 Επιστροφές λοιπών δαπανών
400,Έσοδα,37000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590788 Επιστροφές χρημάτων για τακτοποίηση Χ.Ε.Π.
401,Έσοδα,31122010,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,προϋπολογισμού που εκδόθηκαν μετά την
402,Έσοδα,31122010,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,που εκδόθηκαν μετά την
403,Έσοδα,136000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590789 Λοιπές επιστροφές ποσών
404,Έσοδα,136000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590789001 Λοιπές επιστροφές ποσών
405,Έσοδα,13000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
406,Έσοδα,13000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,311 Κτίρια και συναφείς υποδομές
407,Έσοδα,13000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31103 Λοιπά κτίρια
408,Έσοδα,13000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,3110389 Λοιπά Κτίρια
409,Έσοδα,13000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,3110389001 Έσοδα από πωλήσεις λοιπών κτιρίων
410,Έσοδα,31000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,43 Χρεωστικοί τίτλοι
411,Έσοδα,31000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,432 Μακροπρόθεσμοι χρεωστικοί τίτλοι
412,Έσοδα,31000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,43202 Μακροπρόθεσμοι τίτλοι έκδοσης Δημόσιων Επιχειρήσεων
413,Έσοδα,31000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,4320201 Ομόλογα Δημοσίων Επιχειρήσεων
414,Έσοδα,31000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,4320201001 Εισπράξεις ομολόγων Δημοσίων Επιχειρήσεων
415,Έσοδα,687000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45 Συμμετοχικοί τίτλοι και μερίδια επενδυτικών κεφαλαίων
416,Έσοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,451 Εισηγμένες μετοχές
417,Έσοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45109 Λοιπές εισηγμένες μετοχές
418,Έσοδα,684000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,452 Μη εισηγμένες μετοχές
419,Έσοδα,684000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45209 Λοιπές μη εισηγμένες μετοχές
420,Έσοδα,684000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,4520901 Λοιπές μη εισηγμένες μετοχές εσωτερικού
421,Έσοδα,6000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,52 Υποχρεώσεις από Νόμισμα και καταθέσεις
422,Έσοδα,6000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,521 Υποχρεώσεις από νόμισμα σε κυκλοφορία
423,Έσοδα,6000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,52101 Υποχρεώσεις από κέρματα σε κυκλοφορία
424,Έσοδα,6000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5210101 Μεταλλικά κέρματα σε κυκλοφορία
425,Έσοδα,6000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5210101001 Έσοδα από την κυκλοφορία μεταλλικών κερμάτων
426,Έσοδα,36954000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53 Χρεωστικοί τίτλοι (Υποχρεώσεις)
427,Έσοδα,24800000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,531 Βραχυπρόθεσμοι χρεωστικοί τίτλοι
428,Έσοδα,24800000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53101 Βραχυπρόθεσμοι τίτλοι εσωτερικού
429,Έσοδα,24800000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5310101 Έντοκα γραμμάτια του Ελληνικού Δημοσίου
430,Έσοδα,24800000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5310101001 Εισπράξεις εντόκων γραμματίων του Ελληνικού Δημοσίου
431,Έσοδα,12154000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,532 Μακροπρόθεσμοι χρεωστικοί τίτλοι
432,Έσοδα,12154000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53201 Μακροπρόθεσμοι τίτλοι εσωτερικού
433,Έσοδα,12154000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5320101 Ομόλογα Ελληνικού Δημοσίου στην αγορά εσωτερικού
434,Έσοδα,12154000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5320101001 Εισπράξεις ομολόγων Ελληνικού Δημοσίου στην αγορά εσωτερικού
435,Έσοδα,701846000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54 Δάνεια
436,Έσοδα,700000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,541 Βραχυπρόθεσμα δάνεια
437,Έσοδα,700000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54101 Βραχυπρόθεσμα δάνεια εσωτερικού
438,Έσοδα,700000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5410102 Τίτλοι με σύμφωνο επαναγοράς
439,Έσοδα,700000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5410102001 Εισπράξεις από την πώληση τίτλων με σύμφωνο επαναγοράς
440,Έσοδα,1846000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,542 Μακροπρόθεσμα δάνεια
441,Έσοδα,1846000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54202 Μακροπρόθεσμα δάνεια εξωτερικού
442,Έσοδα,1846000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5420205 Δάνεια Ταμείου Ανάκαμψης και Ανθεκτικότητας
443,Έσοδα,1846000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5420205001 Δάνεια από το Ταμείο Ανάκαμψης και Ανθεκτικότητας
444,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13 Μεταβιβάσεις
445,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,134 Επιχορηγήσεις επενδύσεων εσωτερικού
446,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13409 Λοιπές Επιχορηγήσεις επενδύσεων
