# line,type,amount,ministry,source
386,Έσοδα,9000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560906001 Πρόστιμα για παραβάσεις εργατικής νομοθεσίας
387,Έσοδα,6000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560908 Πρόστιμα για λιμενικές παραβάσεις
388,Έσοδα,6000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560908001 Πρόστιμα για λιμενικές παραβάσεις
389,Έσοδα,35000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560911001 Προσαυξήσεις εκπρόθεσμης καταβολής μη φορολογικών εσόδων
390,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560916 Έσοδα από την επιβολή δημοσιονομικών διορθώσεων
391,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560916001 Έσοδα από την επιβολή δημοσιονομικών διορθώσεων
392,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560921 Καταπτώσεις εγγυητικών επιστολών
393,Έσοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560921001 Καταπτώσεις εγγυητικών επιστολών
394,Έσοδα,77000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560988 Λοιπά μη ταξινομημένα μη φορολογικά έσοδα
395,Έσοδα,77000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560988001 Λοιπά μη ταξινομημένα μη φορολογικά έσοδα
396,Έσοδα,82000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560989 Λοιπά πρόστιμα και χρηματικές ποινές
397,Έσοδα,82000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560989001 Λοιπά πρόστιμα και χρηματικές ποινές
398,Έσοδα,547000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,159 Επιστροφές δαπανών
399,Έσοδα,40000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15901 Επιστροφές αποδοχών
400,Έσοδα,40000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590189 Λοιπές επιστροφές αποδοχών
401,Έσοδα,40000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590189001 Λοιπές επιστροφές αποδοχών
402,Έσοδα,340000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15903 Επιστροφές μεταβιβάσεων
403,Έσοδα,150000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590301001 Επιστροφές ποσών από ΝΠΔΔ για εκτέλεση έργων επενδύσεων
404,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590309 Λοιπές επιστροφές από την εκτέλεση έργων επενδύσεων
405,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590309001 Λοιπές επιστροφές από την εκτέλεση έργων επενδύσεων
406,Έσοδα,167000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15907 Επιστροφές λοιπών δαπανών
407,Έσοδα,20000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590788 Επιστροφές χρημάτων για τακτοποίηση Χ.Ε.Π.
408,Έσοδα,31122010,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,προϋπολογισμού που εκδόθηκαν μετά την
409,Έσοδα,147000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590789 Λοιπές επιστροφές ποσών
410,Έσοδα,147000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590789001 Λοιπές επιστροφές ποσών
411,Έσοδα,23000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
412,Έσοδα,23000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,311 Κτίρια και συναφείς υποδομές
413,Έσοδα,23000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31103 Λοιπά κτίρια
414,Έσοδα,23000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,3110389 Λοιπά Κτίρια
415,Έσοδα,23000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,3110389001 Εισπράξεις από πωλήσεις λοιπών κτιρίων
416,Έσοδα,11000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,43 Χρεωστικοί τίτλοι
417,Έσοδα,11000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,432 Μακροπρόθεσμοι χρεωστικοί τίτλοι
418,Έσοδα,11000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,43202 Μακροπρόθεσμοι τίτλοι έκδοσης Δημόσιων Επιχειρήσεων
419,Έσοδα,11000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,4320201 Ομόλογα Δημοσίων Επιχειρήσεων
420,Έσοδα,11000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,4320201001 Εισπράξεις ομολόγων Δημοσίων Επιχειρήσεων
421,Έσοδα,1095000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45 Συμμετοχικοί τίτλοι και μερίδια επενδυτικών κεφαλαίων
422,Έσοδα,870000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,451 Εισηγμένες μετοχές
423,Έσοδα,870000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45109 Λοιπές εισηγμένες μετοχές
424,Έσοδα,225000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,452 Μη εισηγμένες μετοχές
425,Έσοδα,225000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45209 Λοιπές μη εισηγμένες μετοχές
426,Έσοδα,225000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,4520901 Λοιπές μη εισηγμένες μετοχές εσωτερικού
427,Έσοδα,55000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,52 Υποχρεώσεις από νόμισμα και καταθέσεις
428,Έσοδα,55000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,521 Υποχρεώσεις από νόμισμα σε κυκλοφορία
429,Έσοδα,55000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,52101 Υποχρεώσεις από κέρματα σε κυκλοφορία
430,Έσοδα,55000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5210101 Μεταλλικά κέρματα σε κυκλοφορία
431,Έσοδα,55000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5210101001 Κυκλοφορία μεταλλικών κερμάτων
432,Έσοδα,28205000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53 Χρεωστικοί τίτλοι (Υποχρεώσεις)
433,Έσοδα,23400000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,531 Βραχυπρόθεσμοι χρεωστικοί τίτλοι
434,Έσοδα,23400000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53101 Βραχυπρόθεσμοι τίτλοι εσωτερικού
435,Έσοδα,23400000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5310101 Έντοκα γραμμάτια του Ελληνικού Δημοσίου
436,Έσοδα,23400000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5310101001 Εισπράξεις εντόκων γραμματίων του Ελληνικού Δημοσίου
437,Έσοδα,4805000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,532 Μακροπρόθεσμοι χρεωστικοί τίτλοι
438,Έσοδα,4805000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53201 Μακροπρόθεσμοι τίτλοι εσωτερικού
439,Έσοδα,4805000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5320101 Ομόλογα Ελληνικού Δημοσίου στην αγορά εσωτερικού
440,Έσοδα,4805000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5320101001 Εισπράξεις ομολόγων Ελληνικού Δημοσίου στην αγορά εσωτερικού
441,Έσοδα,1004195000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54 Δάνεια
442,Έσοδα,1000000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,541 Βραχυπρόθεσμα δάνεια
443,Έσοδα,1000000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54101 Βραχυπρόθεσμα δάνεια εσωτερικού
444,Έσοδα,1000000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5410102 Τίτλοι με σύμφωνο επαναγοράς
445,Έσοδα,1000000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5410102001 Εισπράξεις από την πώληση τίτλων με σύμφωνο επαναγοράς
446,Έσοδα,4195000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,542 Μακροπρόθεσμα δάνεια
447,Έσοδα,4195000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54202 Μακροπρόθεσμα δάνεια εξωτερικού
448,Έσοδα,4195000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5420205 Δάνεια Ταμείου Ανάκαμψης και Ανθεκτικότητας
449,Έσοδα,4195000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5420205001 Δάνεια από το Ταμείο Ανάκαμψης και Ανθεκτικότητας
450,Έσοδα,1350000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,57 Χρηματοοικονομικά παράγωγα
451,Έσοδα,1350000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,571 Χρηματοοικονομικά παράγωγα
452,Έσοδα,1350000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,57101 Συμβάσεις ανταλλαγής
453,Έσοδα,1350000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5710102 Τόκοι συμφωνιών ανταλλαγής
454,Έσοδα,1350000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5710102001 Εισπράξεις τόκων συμφωνιών ανταλλαγής
455,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13 Μεταβιβάσεις
456,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,134 Επιχορηγήσεις επενδύσεων εσωτερικού
457,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13409 Λοιπές Επιχορηγήσεις επενδύσεων
458,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1340901 Έσοδα από συνεισφορές για εκτέλεση έργων επενδύσεων
459,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1340901001 Έσοδα από συνεισφορές για εκτέλεση έργων επενδύσεων
460,Έσοδα,170000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15 Λοιπά τρέχοντα έσοδα
461,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,"156 Πρόστιμα, ποινές και καταλογισμοί"
462,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15609 Λοιπά πρόστιμα
463,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560921 Καταπτώσεις εγγυητικών επιστολών
464,Έσοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1560921001 Καταπτώσεις εγγυητικών επιστολών
465,Έσοδα,169000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,159 Επιστροφές δαπανών
466,Έσοδα,164000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15903 Επιστροφές μεταβιβάσεων
467,Έσοδα,150000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590301001 Επιστροφές ποσών από ΝΠΔΔ για εκτέλεση έργων επενδύσεων
468,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590309 Λοιπές επιστροφές από την εκτέλεση έργων επενδύσεων
469,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590309001 Λοιπές επιστροφές από την εκτέλεση έργων επενδύσεων
470,Έσοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15907 Επιστροφές λοιπών δαπανών
471,Έσοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590789 Λοιπές επιστροφές ποσών
472,Έσοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590789001 Λοιπές επιστροφές ποσών
473,Έσοδα,3824000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13 Μεταβιβάσεις
474,Έσοδα,3824000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,135 Επιχορηγήσεις επενδύσεων από την Ε.Ε.
475,Έσοδα,3824000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13501 Επιχορηγήσεις επενδύσεων από κοινοτικά ταμεία
476,Έσοδα,1321000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350101 Απολήψεις από το Ταμείο Περιφερειακής Ανάπτυξης
477,Έσοδα,1321000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350101001 Απολήψεις από το Ταμείο Περιφερειακής Ανάπτυξης
478,Έσοδα,727000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350104 Απολήψεις από το Ταμείο Συνοχής
479,Έσοδα,727000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350104001 Απολήψεις από το Ταμείο Συνοχής
480,Έσοδα,596000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350106 Απολήψεις από το Ευρωπαϊκό Κοινωνικό Ταμείο
481,Έσοδα,596000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350106001 Απολήψεις από το Ευρωπαϊκό Κοινωνικό Ταμείο
482,Έσοδα,58000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350107001 Απολήψεις από το Ευρωπαϊκό Ταμείο Θαλάσσιας Αλιείας (ΕΤΘΑ)
483,Έξοδα,14849625000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
484,Έξοδα,410540000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
485,Έξοδα,33228722000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
486,Έξοδα,1792020000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
487,Έξοδα,80600000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,25 Επιδοτήσεις
488,Έξοδα,7701105000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,26 Τόκοι
489,Έξοδα,111364000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,27 Λοιπές δαπάνες
490,Έξοδα,14835189000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
491,Έξοδα,2727126000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
492,Έξοδα,81000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Τιμαλφή
493,Έξοδα,2031000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,44 Δάνεια
494,Έξοδα,1557768000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45 Συμμετοχικοί τίτλοι και μερίδια επενδυτικών κεφαλαίων
495,Έξοδα,26610000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53 Χρεωστικοί τίτλοι (υποχρεώσεις)
496,Έξοδα,1002253130000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54 Δάνεια
497,Έξοδα,14849625000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
498,Έξοδα,410540000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
499,Έξοδα,33228722000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
500,Έξοδα,1792020000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
501,Έξοδα,80600000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,25 Επιδοτήσεις
502,Έξοδα,7701105000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,26 Τόκοι
503,Έξοδα,111364000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,27 Λοιπές δαπάνες
504,Έξοδα,2668189000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
505,Έξοδα,2727126000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
506,Έξοδα,81000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Τιμαλφή
507,Έξοδα,2031000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,44 Δάνεια
508,Έξοδα,1557768000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45 Συμμετοχικοί τίτλοι και μερίδια επενδυτικών κεφαλαίων
509,Έξοδα,26610000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53 Χρεωστικοί τίτλοι (υποχρεώσεις)
510,Έξοδα,1002253130000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54 Δάνεια
511,Έξοδα,12167000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
512,Έξοδα,4636000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1001 ΠΡΟΕΔΡΙΑ ΤΗΣ ΔΗΜΟΚΡΑΤΙΑΣ
513,Έξοδα,160400000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003 ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
514,Έξοδα,43259000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004 ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ
515,Έξοδα,3705487000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007 ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
516,Έξοδα,407892000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1009 ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
517,Έξοδα,6123388000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1011 ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
518,Έξοδα,6027031000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1015 ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
519,Έξοδα,625464000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1017 ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
520,Έξοδα,400113000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1022 ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ
521,Έξοδα,1184694000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1029 ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ
522,Έξοδα,1823158000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1031 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ & ΕΝΕΡΓΕΙΑΣ
523,Έξοδα,18629492000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1032 ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ
524,Έξοδα,924661000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1036 ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ
525,Έξοδα,2350117000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1039 ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ & ΜΕΤΑΦΟΡΩΝ
526,Έξοδα,576280000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1041 ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
527,Έξοδα,167787000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1045 ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
528,Έξοδα,843765000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1053 ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
529,Έξοδα,473304000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1055 ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ
530,Έξοδα,2262973000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1057 ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
531,Έξοδα,11629000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1901 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ
532,Έξοδα,6211000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1905 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ
533,Έξοδα,6719000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1906 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ
534,Έξοδα,19863000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1907 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ
535,Έξοδα,4636000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1001 ΠΡΟΕΔΡΙΑ ΤΗΣ ΔΗΜΟΚΡΑΤΙΑΣ
536,Έξοδα,159400000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003 ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
537,Έξοδα,38259000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004 ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ
538,Έξοδα,3337487000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007 ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
539,Έξοδα,384892000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1009 ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
540,Έξοδα,6093388000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1011 ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
541,Έξοδα,5705031000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1015 ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
542,Έξοδα,559464000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1017 ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
543,Έξοδα,258113000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1022 ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ
544,Έξοδα,203694000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1029 ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ
545,Έξοδα,295158000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1031 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ & ΕΝΕΡΓΕΙΑΣ
546,Έξοδα,18019492000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1032 ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ
547,Έξοδα,125661000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1036 ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ
548,Έξοδα,883117000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1039 ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ & ΜΕΤΑΦΟΡΩΝ
549,Έξοδα,311280000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1041 ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
550,Έξοδα,38787000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1045 ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
551,Έξοδα,185765000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1053 ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
552,Έξοδα,124304000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1055 ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ
553,Έξοδα,2184973000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1057 ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
554,Έξοδα,11629000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1901 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ
555,Έξοδα,6211000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1905 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ
556,Έξοδα,6719000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1906 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ
557,Έξοδα,19863000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1907 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ
558,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003 ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
559,Έξοδα,5000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004 ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ
560,Έξοδα,368000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007 ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
561,Έξοδα,23000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1009 ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
562,Έξοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1011 ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
563,Έξοδα,322000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1015 ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
