# line,type,amount,ministry,source
420,Έσοδα,30520000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,4320201 Ομόλογα Δημοσίων Επιχειρήσεων
421,Έσοδα,30520000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,4320201001 Εισπράξεις ομολόγων Δημοσίων Επιχειρήσεων
422,Έσοδα,1453000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45 Συμμετοχικοί τίτλοι και μερίδια επενδυτικών κεφαλαίων
423,Έσοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,451 Εισηγμένες μετοχές
424,Έσοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45109 Λοιπές εισηγμένες μετοχές
425,Έσοδα,1450000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,452 Μη εισηγμένες μετοχές
426,Έσοδα,1450000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45209 Λοιπές μη εισηγμένες μετοχές
427,Έσοδα,1450000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,4520901 Λοιπές μη εισηγμένες μετοχές εσωτερικού
428,Έσοδα,8620000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,52 Υποχρεώσεις από Νόμισμα και καταθέσεις
429,Έσοδα,8620000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,521 Υποχρεώσεις από νόμισμα σε κυκλοφορία
430,Έσοδα,8620000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,52101 Υποχρεώσεις από κέρματα σε κυκλοφορία
431,Έσοδα,8620000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5210101 Μεταλλικά κέρματα σε κυκλοφορία
432,Έσοδα,8620000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5210101001 Έσοδα από την κυκλοφορία μεταλλικών κερμάτων
433,Έσοδα,37000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53 Χρεωστικοί τίτλοι (Υποχρεώσεις)
434,Έσοδα,25000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,531 Βραχυπρόθεσμοι χρεωστικοί τίτλοι
435,Έσοδα,25000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53101 Βραχυπρόθεσμοι τίτλοι εσωτερικού
436,Έσοδα,25000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5310101 Έντοκα γραμμάτια του Ελληνικού Δημοσίου
437,Έσοδα,25000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5310101001 Εισπράξεις εντόκων γραμματίων του Ελληνικού Δημοσίου
438,Έσοδα,12000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,532 Μακροπρόθεσμοι χρεωστικοί τίτλοι
439,Έσοδα,12000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53201 Μακροπρόθεσμοι τίτλοι εσωτερικού
440,Έσοδα,12000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5320101 Ομόλογα Ελληνικού Δημοσίου στην αγορά εσωτερικού
441,Έσοδα,12000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5320101001 Εισπράξεις ομολόγων Ελληνικού Δημοσίου στην αγορά εσωτερικού
442,Έσοδα,701700340000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54 Δάνεια
443,Έσοδα,700000340000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,541 Βραχυπρόθεσμα δάνεια
444,Έσοδα,700000340000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54101 Βραχυπρόθεσμα δάνεια εσωτερικού
445,Έσοδα,700000340000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5410102 Τίτλοι με σύμφωνο επαναγοράς
446,Έσοδα,700000340000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5410102001 Εισπράξεις από την πώληση τίτλων με σύμφωνο επαναγοράς
447,Έσοδα,1700000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,542 Μακροπρόθεσμα δάνεια
448,Έσοδα,1700000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54202 Μακροπρόθεσμα δάνεια εξωτερικού
449,Έσοδα,1700000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5420204 Δάνεια COVID-19
450,Έσοδα,700000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5420204001 Δάνεια προγράμματος SURE
451,Έσοδα,1000000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,5420204002 Δάνεια από το Ταμείο Ανασυγκρότησης Ε.Ε.
452,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13 Μεταβιβάσεις
453,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,134 Επιχορηγήσεις επενδύσεων εσωτερικού
454,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13409 Λοιπές Επιχορηγήσεις επενδύσεων
455,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1340901 Έσοδα από συνεισφορές για εκτέλεση έργων επενδύσεων
456,Έσοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1340901001 Έσοδα από συνεισφορές για εκτέλεση έργων επενδύσεων
457,Έσοδα,170000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15 Λοιπά τρέχοντα έσοδα
458,Έσοδα,170000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,159 Επιστροφές δαπανών
459,Έσοδα,166000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15903 Επιστροφές μεταβιβάσεων
460,Έσοδα,135000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590301001 Επιστροφές ποσών από ΝΠΔΔ για εκτέλεση έργων επενδύσεων
461,Έσοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590309 Λοιπές επιστροφές από την εκτέλεση έργων επενδύσεων
462,Έσοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590309001 Λοιπές επιστροφές από την εκτέλεση έργων επενδύσεων
463,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,15907 Επιστροφές λοιπών δαπανών
464,Έσοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1590788 Επιστροφές χρημάτων για τακτοποίηση Χ.Ε.Π.
465,Έσοδα,31122010,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,που εκδόθηκαν μετά την
466,Έσοδα,3992000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13 Μεταβιβάσεις
467,Έσοδα,3992000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,135 Επιχορηγήσεις επενδύσεων από την Ε.Ε.
468,Έσοδα,3992000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,13501 Επιχορηγήσεις επενδύσεων από κοινοτικά ταμεία
469,Έσοδα,1844000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350101 Απολήψεις από το Ταμείο Περιφερειακής Ανάπτυξης
470,Έσοδα,1844000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350101001 Απολήψεις από το Ταμείο Περιφερειακής Ανάπτυξης
471,Έσοδα,585000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350104 Απολήψεις από το Ταμείο Συνοχής
472,Έσοδα,585000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350104001 Απολήψεις από το Ταμείο Συνοχής
473,Έσοδα,896000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350106 Απολήψεις από το Ευρωπαϊκό Κοινωνικό Ταμείο
474,Έσοδα,896000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350106001 Απολήψεις από το Ευρωπαϊκό Κοινωνικό Ταμείο
475,Έσοδα,67000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1350107001 Απολήψεις από το Ευρωπαϊκό Ταμείο Θαλάσσιας Αλιείας (ΕΤΘΑ)
476,Έξοδα,13544417000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
477,Έξοδα,198872000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
478,Έξοδα,31394330000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
479,Έξοδα,1250824250,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
480,Έξοδα,80060000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,25 Επιδοτήσεις
481,Έξοδα,4510100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,26 Τόκοι
482,Έξοδα,91379000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,27 Λοιπές δαπάνες
483,Έξοδα,14094394750,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
484,Έξοδα,2646191000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Αγορές παγίων περιουσιακών στοιχείων
485,Έξοδα,52000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Αγορές τιμαλφών
486,Έξοδα,1562480000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45 Συμμετοχικοί τίτλοι και μερίδια επενδυτικών κεφαλαίων
487,Έξοδα,26504000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53 Χρεωστικοί τίτλοι (υποχρεώσεις)
488,Έξοδα,704871130000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54 Δάνεια
489,Έξοδα,1450000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,57 Χρηματοοικονομικά παράγωγα
490,Έξοδα,13544417000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
491,Έξοδα,198872000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
492,Έξοδα,31394330000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
493,Έξοδα,1250824250,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
494,Έξοδα,80060000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,25 Επιδοτήσεις
495,Έξοδα,4510100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,26 Τόκοι
496,Έξοδα,91379000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,27 Λοιπές δαπάνες
497,Έξοδα,4709394750,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
498,Έξοδα,2646191000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Αγορές παγίων περιουσιακών στοιχείων
499,Έξοδα,52000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Αγορές τιμαλφών
500,Έξοδα,1562480000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45 Συμμετοχικοί τίτλοι και μερίδια επενδυτικών κεφαλαίων
501,Έξοδα,26504000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53 Χρεωστικοί τίτλοι (υποχρεώσεις)
502,Έξοδα,704871130000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54 Δάνεια
503,Έξοδα,1450000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,57 Χρηματοοικονομικά παράγωγα
504,Έξοδα,9385000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
505,Έξοδα,3766000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1001 ΠΡΟΕΔΡΙΑ ΤΗΣ ΔΗΜΟΚΡΑΤΙΑΣ
506,Έξοδα,143500000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003 ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
507,Έξοδα,34251000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004 ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ
508,Έξοδα,2986769000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007 ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
509,Έξοδα,288237000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1009 ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
510,Έξοδα,5495900000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1011 ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
511,Έξοδα,4256596000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1015 ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
512,Έξοδα,533261000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1017 ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
513,Έξοδα,5605100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1019 ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ
514,Έξοδα,359100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1021 ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ & ΑΘΛΗΤΙΣΜΟΥ
515,Έξοδα,747475497000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1023 ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ
516,Έξοδα,1198963000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1029 ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ
517,Έξοδα,762375000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1031 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ & ΕΝΕΡΓΕΙΑΣ
518,Έξοδα,22689305000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1033 ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ & ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ
519,Έξοδα,5301196000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1035 ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ & ΕΠΕΝΔΥΣΕΩΝ
520,Έξοδα,1584688000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1039 ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ & ΜΕΤΑΦΟΡΩΝ
521,Έξοδα,408600000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1041 ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
522,Έξοδα,57240000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1045 ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
523,Έξοδα,2488481000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1047 ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
524,Έξοδα,236109000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1053 ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
525,Έξοδα,127884000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1055 ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ
526,Έξοδα,19247000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1901 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ
527,Έξοδα,10462000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1905 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ
528,Έξοδα,11160000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1906 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ
529,Έξοδα,41456000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1907 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ
530,Έξοδα,3766000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1001 ΠΡΟΕΔΡΙΑ ΤΗΣ ΔΗΜΟΚΡΑΤΙΑΣ
531,Έξοδα,142500000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003 ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
532,Έξοδα,31251000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004 ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ
533,Έξοδα,2814769000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007 ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
534,Έξοδα,274237000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1009 ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
535,Έξοδα,5481900000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1011 ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
536,Έξοδα,4196596000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1015 ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
537,Έξοδα,510261000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1017 ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
538,Έξοδα,4895100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1019 ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ
539,Έξοδα,324100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1021 ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ & ΑΘΛΗΤΙΣΜΟΥ
540,Έξοδα,747452497000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1023 ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ
541,Έξοδα,296963000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1029 ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ
542,Έξοδα,92375000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1031 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ & ΕΝΕΡΓΕΙΑΣ
543,Έξοδα,22269305000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1033 ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ & ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ
544,Έξοδα,186196000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1035 ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ & ΕΠΕΝΔΥΣΕΩΝ
545,Έξοδα,717688000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1039 ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ & ΜΕΤΑΦΟΡΩΝ
546,Έξοδα,268600000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1041 ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
547,Έξοδα,36240000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1045 ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
548,Έξοδα,2414481000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1047 ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
549,Έξοδα,146109000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1053 ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
550,Έξοδα,96884000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1055 ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ
551,Έξοδα,19247000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1901 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ
552,Έξοδα,10462000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1905 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ
553,Έξοδα,11160000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1906 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ
554,Έξοδα,41456000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1907 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ
555,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003 ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
556,Έξοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004 ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ
557,Έξοδα,172000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007 ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
558,Έξοδα,14000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1009 ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
559,Έξοδα,14000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1011 ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
560,Έξοδα,60000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1015 ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
561,Έξοδα,23000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1017 ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
562,Έξοδα,710000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1019 ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ
563,Έξοδα,35000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1021 ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ & ΑΘΛΗΤΙΣΜΟΥ
564,Έξοδα,23000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1023 ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΚΩΝ
565,Έξοδα,902000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1029 ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ & ΤΡΟΦΙΜΩΝ
566,Έξοδα,670000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1031 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ & ΕΝΕΡΓΕΙΑΣ
567,Έξοδα,420000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1033 ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ & ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ
568,Έξοδα,5115000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1035 ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ & ΕΠΕΝΔΥΣΕΩΝ
569,Έξοδα,867000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1039 ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ & ΜΕΤΑΦΟΡΩΝ
570,Έξοδα,140000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1041 ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ & ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
571,Έξοδα,21000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1045 ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
572,Έξοδα,74000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1047 ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
573,Έξοδα,90000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1053 ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
574,Έξοδα,31000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1055 ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ
575,Έξοδα,2730000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
576,Έξοδα,203000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
577,Έξοδα,780000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
578,Έξοδα,53000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Αγορές παγίων περιουσιακών στοιχείων
579,Έξοδα,3766000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1001-101-0000000 Προεδρία της Δημοκρατίας
580,Έξοδα,2730000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
581,Έξοδα,203000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
582,Έξοδα,780000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
583,Έξοδα,53000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Αγορές παγίων περιουσιακών στοιχείων
584,Έξοδα,111030000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
585,Έξοδα,791000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
586,Έξοδα,2189000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
587,Έξοδα,24577000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
588,Έξοδα,100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
